,keyed_name,id,created_on,created_by_id,owned_by_id,managed_by_id,modified_on,modified_by_id,current_state,locked_by_id,is_current,minor_rev,is_released,not_lockable,css,generation,new_version,config_id,permission_id,release_date,effective_date,team_id,cost,cost_basis,description,external_id,external_owner,external_type,has_change_pending,make_buy,name,thumbnail,unit,weight,weight_basis,item_number,classification,major_rev,state,superseded_date,control_type,indexed_on
130,P6744,82551AFF68724CA9B75714156F8D8458,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,82551AFF68724CA9B75714156F8D8458,5C07EB829D4241F6BB884952960FAF58,,,,,,,,,,0,Make,Fan Assembly,,EA,,,P6744,Phantom,A,Preliminary,,Serial,
131,MP2936,8280D575FED242A89F2B763E5C3496C1,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,4,0,8280D575FED242A89F2B763E5C3496C1,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,38.495,Calculated,,,,,0,Make,Acrylic Cover,vault:///?fileId=5A48175F386C43B49E18107083CE9629,EA,,,MP2936,Assembly,A,Released,,Serial,
132,MP2729,83890B1872744031BBB8EC2DBC37D5C6,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,2,0,83890B1872744031BBB8EC2DBC37D5C6,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,2324.029,Calculated,,,SofTech.Mechanical.SolidWorks,,0,Make,Makerbot MightyBoard,vault:///?fileId=EF71F11C26D949E68E3702343D4852E0,EA,,,MP2729,Assembly,E,Released,,Serial,
133,MP1873,868620A39D094D578B23918F84C67F9E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,868620A39D094D578B23918F84C67F9E,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,21.0,Actual,,,,,0,Buy,Pulley 5mm shaft composite material,,EA,,,MP1873,Component,A,Released,,Serial,
134,MP3733,871F66D5D20444F283015F23F97AF229,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,871F66D5D20444F283015F23F97AF229,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,57.75,Actual,1.27 mm pin female header,,,,0,Buy,Connector 2x6,,EA,,,MP3733,Component,A,Released,,Serial,
135,MP3949,87F30D74CE024841A602B654DB87730A,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,87F30D74CE024841A602B654DB87730A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.91,Actual,Solid State,,,,0,Buy,Relay,,EA,,,MP3949,Component,A,Released,,Serial,
136,MP0370-009,88496F679E334C7AA26685B07F0D4BBF,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2021-03-15 20:57:13.657,AD30A6D8D3B642F5A2AFED1A4B02BEFA,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,88496F679E334C7AA26685B07F0D4BBF,5C07EB829D4241F6BB884952960FAF58,,,,0.15,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,M3X35 Socket Cap Bolt,vault:///?fileId=A00C05CE046042FC96B1871FCC604585,EA,,,MP0370-009,Component,A,Preliminary,,Serial,
137,MP2780,88E395B9E4DE40D5B531DD3551AFA76E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,88E395B9E4DE40D5B531DD3551AFA76E,5C07EB829D4241F6BB884952960FAF58,,,,0.09,Actual,,,,,0,Buy,#4 Washer non-oxide Finish,,EA,,,MP2780,Component,A,Preliminary,,Serial,
138,MP2759,89B9E2213D3B400BAEB45C31C8C84543,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,89B9E2213D3B400BAEB45C31C8C84543,5C07EB829D4241F6BB884952960FAF58,,,,,,,,SofTech.Mechanical.SolidWorks,,0,Make,Nylon Spacer with Flange,vault:///?fileId=10A716ED7E3E42139B360C2DA03D1F83,EA,,,MP2759,Component,A,Preliminary,,Serial,
139,MP3109,8C4BC52979C4441DB58B7268AB4FF79D,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,8C4BC52979C4441DB58B7268AB4FF79D,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.41,Actual,KPJX Series Snap and Lock PCB,,,,0,Buy,Connector 24V,,EA,,,MP3109,Component,A,Released,,Serial,
140,MP3129,8CA5994A5DF84E8C8847433AE34DBA91,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,8CA5994A5DF84E8C8847433AE34DBA91,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.136,Actual,Thick Film Chip Resistors MCR Series < Automotive >,,,,0,Buy,Resistor .499K,,EA,,,MP3129,Component,A,Released,,Serial,
141,MP3729,8D6121027ED04D92B195B471F17C3493,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2018-01-24 07:00:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,2,0,11008876C178491981B93101A1D5FD22,5C07EB829D4241F6BB884952960FAF58,,,,1.71,Actual,LCD Backlight white,,,,1,Buy,LCD Backlight white,,EA,,,MP3729,Component,B,Preliminary,,Serial,
142,MP2488,8DD5C62F7ECF42A7BD9447A09210F7A8,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,8DD5C62F7ECF42A7BD9447A09210F7A8,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.8,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Build Platform Leveling Springs Stainless Steel,vault:///?fileId=6D53BF1C835F40AA9B285B26D5F14BD3,EA,,,MP2488,Component,C,Released,,Serial,
143,MP3065,8E0DDE8AEBAD46E7BBF0BAFECFF12C0B,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,8E0DDE8AEBAD46E7BBF0BAFECFF12C0B,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,2.3,Actual,Blue LED illuminated rocker switch 10A at 125VAC,,,,0,Buy,Powerswitch,,EA,,,MP3065,Component,A,Released,,Serial,
144,MP3876,92F838B911A249809DAC9633CFCABA0C,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,92F838B911A249809DAC9633CFCABA0C,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.45,Actual,,,,,0,Make,Botstep 17 - bare board,vault:///?fileId=CC37A3DE80FB4DD4856F659370EE3C46,EA,,,MP3876,Component,E,Released,,Serial,
145,MP2339,93439C790F254876A0C28828F4D7647B,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,93439C790F254876A0C28828F4D7647B,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,5.65,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Aluminum Heat Spreader,vault:///?fileId=D193FB7E36CC4BDD88E5EFDD70ABA12F,EA,,,MP2339,Component,A,Released,,Serial,
146,MP3509,94231BB5B5B244CD91485F7F3F1DC667,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,94231BB5B5B244CD91485F7F3F1DC667,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.26,Actual,Resistor SMT 33K 1% 1/16W,,,,0,Buy,Resistor 33K,,EA,,,MP3509,Component,A,Released,,Serial,
147,MP2946,951B2EBD9D544AD79BDD1A0603FAA4A3,2017-11-11 22:03:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,951B2EBD9D544AD79BDD1A0603FAA4A3,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.75,Actual,,,,,0,Make,Cover Back,vault:///?fileId=09087B446B7247FBACB80A9EABA9B6CF,EA,,,MP2946,Component,B,Released,,Serial,
148,MP2660,98DED6CDC1924D738BDBE9EA3B7D56F6,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,98DED6CDC1924D738BDBE9EA3B7D56F6,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.65,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Spacer Black 1-2 in length .14in ID .25in OD,vault:///?fileId=AA7F47BAF9BE4AD0ADB92B389E794A65,EA,,,MP2660,Component,B,Released,,Serial,
149,MP1947,9984D6FD199046A59C5B1D62D0569B55,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,9984D6FD199046A59C5B1D62D0569B55,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.14,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,M3x45 Socket Cap Bolt,vault:///?fileId=71894CA3C232406980311781D2758C79,EA,,,MP1947,Component,B,Released,,Serial,
150,MP2680,99BC12E7341C440DBE5F5F038ACF9007,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,99BC12E7341C440DBE5F5F038ACF9007,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,0.09,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,#4 Washer Black Oxide Finish,vault:///?fileId=416A571C36644A0C967C3DD899117EC1,EA,,,MP2680,Component,A,Released,,Serial,
151,MP2942,9A7D49A912214B588EC80CECCCD8587C,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2018-01-24 07:00:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,6,0,BC5AF2203F90411999247B1C99379588,5C07EB829D4241F6BB884952960FAF58,,,,443.5369,Calculated,,,SofTech.Mechanical.SolidWorks,,1,Make,Body,vault:///?fileId=24237F229D2C40A6BECBC041AB02623F,EA,,,MP2942,Assembly,B,Preliminary,,Serial,
152,MP3852,9AB89501B68743078B4BEDA5968D264B,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,9AB89501B68743078B4BEDA5968D264B,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.592,Actual,High Power Chip Resistors < Wide Terminal type LTR Series,,,,0,Buy,Resistor .022K,,EA,,,MP3852,Component,A,Released,,Serial,
153,MP0101,9B902DB0F7D0400DB778A54CF32683E2,2017-10-11 21:30:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,,,2018-01-24 07:40:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,72A2322564FE4193933CFB5339487A06,,1,,0,0,,2,0,B9F8E908144948E48A1747AD88716D02,5C07EB829D4241F6BB884952960FAF58,,,,,,"The MakerBot Replicator by MakerBot. Published on March 12, 2012. www.thingiverse.com/thing:18813",,SofTech.Mechanical.SolidWorks,,1,Make,Makerbot Replicator,vault:///?fileId=27D783B661DD4FB389F0FAD88D7B62FC,EA,,,MP0101,Assembly,B,Preliminary,,Serial,
154,MP2671,9B9C1A8A78BE478DBF0E2F8AE6C949FC,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,9B9C1A8A78BE478DBF0E2F8AE6C949FC,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.06,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,O Ring Spacer 1.5mm thickness 3.5mm ID 6.5mm OD,vault:///?fileId=04690C9B43AF4D5CB8531A3FCAD9997F,EA,,,MP2671,Component,B,Released,,Serial,
155,MP2416,9ECC245B665D40CCAB34646ADAA2D137,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-10 16:56:00.000,18DF23B3851D4C9FA1B96E9CF1F585A8,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,9ECC245B665D40CCAB34646ADAA2D137,95475AE006E7415794BDC93808DC04D2,2017-11-10 16:56:00.000,2017-11-10 16:56:00.000,,5.9,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Y Carriage Primary,vault:///?fileId=0956F7A2B89A473EB533449A810C5B12,EA,,,MP2416,Component,B,Released,,Serial,
156,MP2939,9EF3CD4874C6451E8166FFF2605BFB71,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,9EF3CD4874C6451E8166FFF2605BFB71,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,9.9,Calculated,,,SofTech.Mechanical.SolidWorks,,0,Make,Body Fan Assembly,vault:///?fileId=89FF05DF6ED94DBCBE2549A051C5B501,EA,,,MP2939,Assembly,A,Released,,Serial,
157,MP3456,A0F354B0E35D441C8A14D648FC697567,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A0F354B0E35D441C8A14D648FC697567,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.047,Actual,Resistor SMT 6.8K 5% 1/4W,,,,0,Buy,Resistor 6.8K,,EA,,,MP3456,Component,A,Released,,Serial,
158,MP3017,A131DD7D3ED744648DB7E11DFED891EC,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,A131DD7D3ED744648DB7E11DFED891EC,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,3.45,Actual,,,,,0,Make,Thing-O-Matic Heater Board - bare board,vault:///?fileId=A8C3CE233D6B4CABA718045DE4BE8C90,EA,,,MP3017,Component,B,Released,,Serial,
159,MP2417,A142500C32E3426C88EF9ECF3CCDE1F4,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A142500C32E3426C88EF9ECF3CCDE1F4,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,7.45,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Thing-O-Matic 2 Z Arm,vault:///?fileId=C2AA82C6B77D45099D79DB1557F54722,EA,,,MP2417,Component,C,Released,,Serial,
160,P8906,A20C4A204DD148CD956CB8C0EDC5B33E,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,2,0,A20C4A204DD148CD956CB8C0EDC5B33E,5C07EB829D4241F6BB884952960FAF58,,,,,,,,,,0,Make,Filament Assembly,,EA,,,P8906,Phantom,A,Preliminary,,Serial,
161,MP3986,A251369967D4449689A8BF6871FF4A88,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A251369967D4449689A8BF6871FF4A88,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.69,Actual,a high power header connector,,,,0,Buy,"Header .156""",,EA,,,MP3986,Component,A,Released,,Serial,
162,MP2665,A322282BD2B34FCAB8B33564096C53C7,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A322282BD2B34FCAB8B33564096C53C7,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.04,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Spacer Black 1-16 in length 5mm ID 7mm OD,vault:///?fileId=5A1E87DB8DF24B6A8B05C6A3BC74F22F,EA,,,MP2665,Component,B,Released,,Serial,
163,MP3763,A440E01B301743FFA157D78C9B4BA680,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A440E01B301743FFA157D78C9B4BA680,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.09,Actual,Chip tantalum capacitors (Bottom surface electrode type : Large capacitance) TCT Series P Case,,,,0,Buy,Capacitor 100uF,,EA,,,MP3763,Component,A,Released,,Serial,
164,MP2459,A456BC07346E4A789C459B6BBF26714A,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A456BC07346E4A789C459B6BBF26714A,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,1.29,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,M3 Thumb Nuts,vault:///?fileId=49C70D328EAF4D58B6CA1F0BF26AB62F,EA,,,MP2459,Component,B,Released,,Serial,
165,MP2690,A48FFEC7AA934538BA6AE4099C0CEDFF,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A48FFEC7AA934538BA6AE4099C0CEDFF,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.02,Actual,,,SofTech.Mechanical.SolidWorks,,0,Buy,Washer 0.355 46mm Thk 3.175mm ID 7.95mm OD,vault:///?fileId=F0F52DB79B2040DDA25EE0F41A38E59F,EA,,,MP2690,Component,A,Released,,Serial,
166,MP3817,A52C0F9ECB3A4CC49E4EEED2024FD08F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A52C0F9ECB3A4CC49E4EEED2024FD08F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.26,Actual,Resistor 0ohms 5% 1/1W,,,,0,Buy,Resistor 0K,,EA,,,MP3817,Component,A,Released,,Serial,
167,MP3967,A80E5813B46441C894DBB5D55C0EA39F,2017-10-17 12:36:00.000,0F6BD6E53E9749CA9B1A2A648D741A5A,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,A80E5813B46441C894DBB5D55C0EA39F,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.11,Actual,"SMT - RED, GREEN, YELLOW, AMBER GaAs LED",,,,0,Buy,LED Red,,EA,,,MP3967,Component,A,Released,,Serial,
168,MP2961,A8D5E839DF11472A86619F0E519134FE,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,2,0,A8D5E839DF11472A86619F0E519134FE,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,117.81,Calculated,,,SofTech.Mechanical.SolidWorks,,0,Make,Shipping,vault:///?fileId=D98938230DD44DDFAE8DBF3CC8906746,EA,,,MP2961,Assembly,A,Released,,Serial,
169,MP1705,ACC1D756F6744B10AFEF4779C62159D0,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,ACC1D756F6744B10AFEF4779C62159D0,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,4.5,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,MK7 Thermal Core,vault:///?fileId=806FA219382C4D1BA8F33C0ED89EBEEA,EA,,,MP1705,Component,B,Released,,Serial,
170,P9082,AD8B718C0CE54CFBA3F9E572706744FD,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,AD8B718C0CE54CFBA3F9E572706744FD,5C07EB829D4241F6BB884952960FAF58,,,,,,,,,,0,Make,Drive Block,,EA,,,P9082,Phantom,A,Preliminary,,Serial,
171,MP1994,AE2B508EBB3A4077A63A3A10140157FF,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,3,0,AE2B508EBB3A4077A63A3A10140157FF,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,35.78,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,MK7 Drive Gear,vault:///?fileId=DCC9082DF8404372B75FD19651300382,EA,,,MP1994,Component,B,Released,,Serial,
172,MP1713,AF735633B73945F2B865A54B24C8DD0D,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,72A2322564FE4193933CFB5339487A06,,1,,0,0,,1,0,AF735633B73945F2B865A54B24C8DD0D,5C07EB829D4241F6BB884952960FAF58,,,,,,MP1703 in Detroit Location,,SofTech.Mechanical.SolidWorks,,0,Make,MK7 Filament Drive Block Back,vault:///?fileId=3458C0D418F54EFE9A9B2D23F1B777CE,EA,,,MP1713,Component,A,Preliminary,,Serial,
173,MP2662,B037E694D6F54471873E854DB94C278D,2017-10-14 14:08:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,,,2017-11-07 18:37:00.000,E8DA8A7D08BF43B99B55465B5C4AC3BE,42BB3B183A7748C3B4AA9D33F7BF70AC,,1,,1,0,,1,0,B037E694D6F54471873E854DB94C278D,95475AE006E7415794BDC93808DC04D2,2017-11-07 18:37:00.000,2017-11-07 18:37:00.000,,0.07,Actual,,,SofTech.Mechanical.SolidWorks,,0,Make,Spacer Black 3-4 in length .14in ID .25in OD,vault:///?fileId=389B9F651360457596F9E9FA820A3A96,EA,,,MP2662,Component,A,Released,,Serial,
