,keyed_name,id,is_current,minor_rev,is_released,not_lockable,css,new_version,config_id,permission_id,release_date,effective_date,team_id,authoring_tool,authoring_tool_version,description,external_id,external_owner,external_type,has_change_pending,is_standard,is_template,monolithic_model_file,name,native_file,thumbnail,view_file,viewable_file,x_max,x_min,y_max,y_min,z_max,z_min,item_number,classification,created_by_id,created_on,current_state,generation,locked_by_id,major_rev,managed_by_id,modified_by_id,modified_on,owned_by_id,state,superseded_date,from_template,dynamic_enabled,indexed_on
97,MP2383,8DBCBE397CB24239BA7389178AD9EFF0,1,,1,0,,1,8DBCBE397CB24239BA7389178AD9EFF0,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2383.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Z Axis Acme Nut Tr8x8(P2),BC44C13A056C4593BB91B68D6B9B40EF,vault:///?fileId=83E0F8BC3E574F56BE9CEE116FD42501,BF20D8AEED834DD0B5EFFB4AD3531C2F,F43E5F65B5FC4FFEA65DC64051B6C3FC,,,,,,,MP2383,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
98,MP1606,9070A2BAF55D419C8D7F6ED487583800,1,,1,0,,1,9070A2BAF55D419C8D7F6ED487583800,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1606.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Motor Wiring Harness 42inch,05001BACF38B45068C317F1A68E17E32,vault:///?fileId=8282262B370F48D6A20A9824AF763B0F,9E8D4B4BFD574CCC9F6FA6297DA46091,285C314B44A844038F891F6FAC2B3D7D,,,,,,,MP1606,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
99,MP2343 Fabrication,910F64BDC5AD4236BCF1B2593DCE131F,1,,1,0,,1,910F64BDC5AD4236BCF1B2593DCE131F,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Bare board fabrication files container,,,,0,0,0,,Botstep 17 Fabrication,,vault:///?fileId=CC37A3DE80FB4DD4856F659370EE3C46,,,,,,,,,MP2343 Fabrication,Electronic/Fabrication,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,E,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
100,MP2945,92D412D82C5E4D12B9DF5670B6E7CD6A,1,,0,0,,1,92D412D82C5E4D12B9DF5670B6E7CD6A,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2945.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cover Angled Front,3F0C6C2F5927405EA35435855A0D171B,vault:///?fileId=40E48B3EA1624AE5BBA1F7861F9B5868,EF8884F28605411193C79F93680E3E71,9B17F6CCDB834125B83F728899A26512,,,,,,,MP2945,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
101,MP2956-D,92EDB1760A0D4DF08E95FD542D23AB55,1,,1,0,,1,92EDB1760A0D4DF08E95FD542D23AB55,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2956.SLDDRW,SofTech.Mechanical.SolidWorks,solidworks_drawing,0,0,0,,Gantry Drawing,6197BAE86BA9417BABE0625E8CAFF3F8,vault:///?fileId=4799F291F72F445797B169D85711062D,,35A32F5AA70C4DCD8D19A59BB02E5814,,,,,,,MP2956-D,Mechanical/Drawing,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
102,MP2827,930A7662EC5B48679DE54E20F41AB402,1,,1,0,,1,930A7662EC5B48679DE54E20F41AB402,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2827.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Nylon 440 screw,26170524477A4B77B390F2B1A68B5F63,vault:///?fileId=9878717904A64BC99FC00ADA3F382F55,DCEE0FFC21E8444F8B9CC72203F51320,BCBD12EBF8574F3A98EC8C066748C79F,,,,,,,MP2827,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
103,MP2954,967221D9E5A14A75BE58481D32FA3D36,0,,1,0,,1,967221D9E5A14A75BE58481D32FA3D36,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2954.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,Extruder,516A75A9D2CC49779CFD26C0076038CB,vault:///?fileId=68659ED9F0904F6A93770582E53384D4,550A6D1A5FC34D5E9026E971128FDF56,9C0BA8A11F23457893E0957134EAF8C7,,,,,,,MP2954,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,19853E4D3985483B93BBFCCE7052E38B,1,,A,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:40:00.000,,In Change,,,1,
104,MP2828,971C759B173746A592AA3AC5EE00B8D9,1,,1,0,,1,971C759B173746A592AA3AC5EE00B8D9,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2828.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Nylon Hex Nut,83E49697F8554CBF86A57A7FBD4ADA59,vault:///?fileId=FE6A0834BD34416493121DAA2CA823A3,8E44820F90554CE2AD2440D1C4B6FDFF,0E569507234C4F73BE3D094C852EFE2F,,,,,,,MP2828,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
105,MP2751,9A3F86F3B7494D9B82FCE66AC1A5251E,1,,1,0,,1,9A3F86F3B7494D9B82FCE66AC1A5251E,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2751.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,M3 Nylon Inserted Hex Nut,06EE216F107144E6AC465699ED607C94,vault:///?fileId=227E83E0EEBB4DF19068AE69A3DCC770,D452547271B54AB4A3D8DA0B6626008B,3B8162F9F0F745969A89C5FF43852710,,,,,,,MP2751,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
106,MP2670,9AAC88B8482E40189CA265A1AB11C4E4,1,,1,0,,1,9AAC88B8482E40189CA265A1AB11C4E4,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2670.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,26 Pin Female Header,2997CAE494FD4226A739E53DDDC17250,vault:///?fileId=F0616E2318E64E9EA722F980C86FA7D0,CE44808A54684B1E8956BB7BAE183B72,4EA75FE01B684B2CB415A5FD0B95377B,,,,,,,MP2670,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
107,MP2337,9B1A712518744AEC9E9C281FE9F00DA9,1,,1,0,,1,9B1A712518744AEC9E9C281FE9F00DA9,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2337.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Thing-O-Matic 2 Bottom Wooden Build Platform,2C8A19E0A76B46E3946394E7D30CC5B7,vault:///?fileId=456A2FA8D34E40C8908555D86A6BCAE7,33303D42DFF645199BD934B64530117A,C9572E0C7FE843F78A4D31FF6D64CD95,,,,,,,MP2337,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,D,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
108,MP2955,9C8203BA36A5417FB48D320D4E822D2B,1,,0,0,,1,9C8203BA36A5417FB48D320D4E822D2B,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2955.SLDASM,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Front Window Panel,73FD7109FD4449D9B41640095AA608A2,vault:///?fileId=0A8F461934A44B22AEFEAB22B40B3442,861F5DE3DCBB4DFA9178C6EDED932807,C516999B1B9A4AF08A784553F5F456A4,,,,,,,MP2955,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,C,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-11-28 23:45:00.000,,Preliminary,,,0,
109,MP0101-D,9CA03964E3604BE6A7EDF54584945FFA,1,,0,0,,1,1562ED62738347EE8C5830708ADAEC3E,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP0101.SLDDRW,SofTech.Mechanical.SolidWorks,solidworks_drawing,1,0,0,,MakerBot Replicator Drawing,B9A05DABF47F4F39A332AE164E531D08,vault:///?fileId=B038041B08FB47D6BACA16F51465DC72,,9B5BCBEA970C4302B7E52F208E287559,,,,,,,MP0101-D,Mechanical/Drawing,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:45:00.000,,In Review,,,0,
110,MP2728,9CABF3FEDE1C42598F6498A9D6DD6E82,1,,1,0,,1,9CABF3FEDE1C42598F6498A9D6DD6E82,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2728.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Support Blind Hole Mount,C579B946E91F4600AD6DF1D7469ADAB0,vault:///?fileId=509E5490F830499E95C7D14410AA73E5,E4225BD4BD97452498123596E47A15B8,668CB449940E4F478BB070B1FD96A3F8,,,,,,,MP2728,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
111,MP0101,9EBE2004EF2346EA8893DF228FE0F459,1,,0,0,,1,8DAC78F79B3149678DDBBC7925CA766D,ADAD9367EAAD4546AC268AF314531355,,,,SolidWorks,sw2014_SP03,,MP0101.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,1,0,0,,MakerBot Replicator,42820EFE07134A579525DF758B5FD315,vault:///?fileId=14CEEC5BF06F40889884229143E9E093,ABBCA8C063524FC9AB3485F998B9F81D,8299536D746A4952A39CFA9DC7216114,,,,,,,MP0101,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,E4F115AAA1FA4D9FB053915171F49007,2,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2018-01-24 07:45:00.000,,In Review,,,1,
112,MP1708,A0240EC0DF08430B94BABFA706C28A96,1,,1,0,,1,A0240EC0DF08430B94BABFA706C28A96,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1708.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK7 Heatsink,0867538234B5444A84429D91FE01019D,vault:///?fileId=407DACA0BEF54A18AF134646EA523C21,E6589972DE50430A8F2C141F37D59343,42C41EB383E245969E111735BE606CDD,,,,,,,MP1708,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
113,MP2738 PCB Project,A0CAEE5F9A4844779DFF4F902292E4A6,1,,1,0,,1,A0CAEE5F9A4844779DFF4F902292E4A6,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,,,ECAD files container,,,,0,0,0,,Replicator Interfaceboard Project,,vault:///?fileId=713CCB79DAE24436880EA3405A089DEC,,,,,,,,,MP2738 PCB Project,Electronic/Design,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
114,MP1872,A2970F0E36B34DD498246785CE4268F7,1,,1,0,,1,A2970F0E36B34DD498246785CE4268F7,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1872.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Stepper Motor NEMA17,37706880C89A495C9F28327BE1924639,vault:///?fileId=AF6ED307F4D34DE7ABDD00818338E693,24261C59F1014186BE1CC4E4FAE05EA2,61FED24041AE45768F57913041905588,,,,,,,MP1872,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
115,MP2966,A2F0EAB8CC4944C5ADE42B06C000DFC7,1,,1,0,,1,A2F0EAB8CC4944C5ADE42B06C000DFC7,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2966.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Wire-Filament Extruder Guide,8AFDC665E345483B9107FBB98648A544,vault:///?fileId=D26D74A167ED4BF1873AA007A994D5DC,CD518248F43F4AF0949BCC22DF5DA9FB,ACEF845158AA480A80DC1254E0A3BBC3,,,,,,,MP2966,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
116,MP2684,A3D4C97197D54F638F7C2FF9C9443072,1,,1,0,,1,A3D4C97197D54F638F7C2FF9C9443072,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2684.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Cable Clamp Blind Hole Mount,587716D390B14E04BE8ED379E17F316B,vault:///?fileId=BE23D6FCEA644717B078DC0F1584C7DA,D47DF2FE5A744717BE4C35B1BD0502C1,D262DEFE6EDB47EE8ED9E521139C0EE7,,,,,,,MP2684,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
117,MP2671,A4918CCDAF574D29A424BCBAF78EEA05,1,,1,0,,1,A4918CCDAF574D29A424BCBAF78EEA05,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2671.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,O Ring Spacer 1.5mm thickness 3.5mm ID 6.5mm OD,70D9FA6C441F427E8EBC81E56A304A99,vault:///?fileId=04690C9B43AF4D5CB8531A3FCAD9997F,CB1F567812F34B0C920085F670579599,B7EF51C7C71A4C0EB8ADF5FADF988F84,,,,,,,MP2671,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
118,MP2963,A4E43D7216914B48AEDF3D365CEF1291,1,,1,0,,1,A4E43D7216914B48AEDF3D365CEF1291,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2963.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Stepper Motor Assembly,C1FAE94C597F4E71A5F64E96E8A3E93F,vault:///?fileId=A058249672F24E0EAAE427E8E5BCD912,43401A9E5A2947FAADBE61F11A5D62A5,3F177F7C57D34FEB82FF968F6DA4D6F3,,,,,,,MP2963,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
119,MP2338 PCB,A5E186E5B1FB4D80BAE4B172A11E3DFB,1,,1,0,,1,A5E186E5B1FB4D80BAE4B172A11E3DFB,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Layout files container,,,,0,0,0,,Thing-O-Matic Heater Board PCB,,vault:///?fileId=5D6B357FD4E2468C8254C7FF24337F1F,,,,,,,,,MP2338 PCB,Electronic/Physical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
120,MP2738 PCB,A67FD33552AF42AAA65868243E0B0985,1,,1,0,,1,A67FD33552AF42AAA65868243E0B0985,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Layout files container,,,,0,0,0,,Replicator Interfaceboard PCB,,vault:///?fileId=713CCB79DAE24436880EA3405A089DEC,,,,,,,,,MP2738 PCB,Electronic/Physical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
121,MP2338 Schematic,A6FAC6801F7E438FA0ABA79CE631AB2D,1,,1,0,,1,A6FAC6801F7E438FA0ABA79CE631AB2D,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,Altium Designer,14.3.5,Schematic files container,,,,0,0,0,,Thing-O-Matic Heater Board Schematic,,vault:///?fileId=5D6B357FD4E2468C8254C7FF24337F1F,,,,,,,,,MP2338 Schematic,Electronic/Logical,0F6BD6E53E9749CA9B1A2A648D741A5A,2017-10-17 12:36:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
122,MP2505,A725C74A11134A02BD4657CD7F5F6CFF,1,,0,0,,1,A725C74A11134A02BD4657CD7F5F6CFF,EA3ED7E7391542D7A17AF2F42B5274ED,,,,SolidWorks,sw2014_SP03,,MP2505.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,MK7 Nozzle 0.3mm,DEB572A922E74C70B86BFF1EE87CAB5C,vault:///?fileId=9D80511772C648AF8A47032DB949FA21,1293671259CF4B2BB1409FB54266DA95,9621E53845BF40358539E4C97D12EC47,,,,,,,MP2505,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,A29C9720FF0D4950A140A90BEEA903DA,1,,B,,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,,Preliminary,,,0,
123,MP2660,A9114AECE77C4C4480D3E6EA13A6A573,1,,1,0,,1,A9114AECE77C4C4480D3E6EA13A6A573,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2660.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Spacer Black 1-2 in length .14in ID .25in OD,6F1AED1583804726BC841D2C6604EA67,vault:///?fileId=AA7F47BAF9BE4AD0ADB92B389E794A65,9A0A1341E97643C8B250EA726FAEC42E,1B134B1540064C57BF5816E9E42049DE,,,,,,,MP2660,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
124,MP2295,A9B082EBCA64400CB4754AF129EC3412,1,,1,0,,1,A9B082EBCA64400CB4754AF129EC3412,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2295.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,M3 Square Nut,C97A91741F734CE586F4F6D3D1B2ECAA,vault:///?fileId=B2E5AA415CA24B76BC6A41AF64342FC1,07A2F39333304CCDB8859870D277DEFC,8F9C788E5D9E46C39F087E351FC7CCAE,,,,,,,MP2295,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
125,MP2720,AA43D493FB284FB0B11A2570D3AF8CF8,1,,1,0,,1,AA43D493FB284FB0B11A2570D3AF8CF8,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2720.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Mean Well GS220A24 R7B Power Supply,A5C38209334344859B9902161645DB78,vault:///?fileId=34F9B559BED54DC59DE75C91E8A59958,24CE6C50843F4EAE897AD3C2A333C441,09FA8234EBA1478FBFB8DDFBD97FEB83,,,,,,,MP2720,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
126,MP2953,AA5BB68925014600AB96D629EB2D0652,1,,1,0,,1,AA5BB68925014600AB96D629EB2D0652,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2953.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Extruder Hardware,417EC314EEBB4F8BB6769F217926EEBD,vault:///?fileId=F345648D6EA341FCAF7363AC4F70CE03,CF32CC3A4F06488BB118697D1E81D807,00CA6673A26A4B69AFBBD66DE2373549,,,,,,,MP2953,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
127,MP2965,AB9E32FA6A014B618900AF78626513AB,1,,1,0,,1,AB9E32FA6A014B618900AF78626513AB,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2965.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,Test Electronics Side,2C4F16FD89374FDDB0A2334AD189B200,vault:///?fileId=30C2731FE80D44AB9344FC14B1F2D2A1,22E2D1FFF0454B3D8D250275989C5D44,00CCDFF0610843B3B856E84742B9CB7D,,,,,,,MP2965,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,B,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
128,MP1531,AD48E6FAC172405EA3157DF335D3DF17,1,,1,0,,1,AD48E6FAC172405EA3157DF335D3DF17,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP1531.SLDPRT,SofTech.Mechanical.SolidWorks,solidworks_part,0,0,0,,ABS Black 1kg Spool 1.75mm,69800FAD0F74464A8167833684BAC6AD,vault:///?fileId=0C6B33C581F048158836BE6660B1E5B5,C9714FE086CF4645A99696CE8A8A8CB5,2DFDA3C033744092B29C796FF27BDC61,,,,,,,MP1531,Mechanical/Part,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,C,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,0,
129,MP2967,AF090714B01C410B9836F9CF6AAE2662,1,,1,0,,1,AF090714B01C410B9836F9CF6AAE2662,BADFEE81D2844845BDDAEA8CB663281E,2017-10-29 13:55:00.000,2017-10-29 13:55:00.000,,SolidWorks,sw2014_SP03,,MP2967.sldasm,SofTech.Mechanical.SolidWorks,solidworks_assembly,0,0,0,,Wiring,71ED7D7E60D44D0B89E2AD09D78E0415,vault:///?fileId=7F3832760B35415292E7554FEC86C723,586ECA07BAD1463EB8D3C167BF6C00E6,2FD7309D76884940B6691BDEB913A3DC,,,,,,,MP2967,Mechanical/Assembly,E8DA8A7D08BF43B99B55465B5C4AC3BE,2017-10-14 14:08:00.000,9EB3760DC37E4950BDB908906433FFE8,1,,A,,18DF23B3851D4C9FA1B96E9CF1F585A8,2017-10-29 13:55:00.000,,Released,,,1,
